Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,ship_days,order_month,order_quarter,order_dayofweek,order_year,order_day,is_profitable,high_discount,is_standard_shipping
Standard Class,Consumer,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,7.56,6,0.0,6,1,1,4,2016,22,1,0,1
Second Class,Consumer,Layton,Utah,84041,West,Office Supplies,Fasteners,4.96,4,0.0,4,6,2,0,2015,22,1,0,0
Standard Class,Consumer,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,22.2,5,0.0,7,12,4,5,2015,26,1,0,1
First Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Fasteners,3.96,2,0.0,2,12,4,0,2015,7,0,0,0
Same Day,Consumer,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,10.74,3,0.0,0,11,4,4,2016,4,1,0,0
Standard Class,Consumer,Lakeville,Minnesota,55044,Central,Office Supplies,Fasteners,35.0,7,0.0,7,8,3,0,2017,21,1,0,1
Standard Class,Home Office,New Brunswick,New Jersey,8901,East,Office Supplies,Fasteners,7.16,2,0.0,5,4,2,0,2017,10,1,0,1
Same Day,Consumer,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,5.84,2,0.0,0,4,2,5,2015,4,1,0,0
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Fasteners,22.96,2,0.0,4,8,3,0,2014,11,1,0,1
Same Day,Home Office,Smyrna,Georgia,30080,South,Office Supplies,Fasteners,9.45,5,0.0,0,2,1,4,2016,5,1,0,0
Second Class,Corporate,Newark,Delaware,19711,East,Office Supplies,Fasteners,26.18,7,0.0,3,11,4,5,2015,7,1,0,0
First Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Fasteners,2.96,2,0.0,3,11,4,5,2017,18,1,0,0
Standard Class,Consumer,Smyrna,Georgia,30080,South,Office Supplies,Fasteners,5.67,3,0.0,6,1,1,1,2017,24,1,0,1
Standard Class,Corporate,Little Rock,Arkansas,72209,South,Office Supplies,Fasteners,12.67,7,0.0,4,8,3,6,2014,17,1,0,1
Second Class,Consumer,Seattle,Washington,98115,West,Office Supplies,Fasteners,9.42,2,0.0,2,7,3,5,2015,25,1,0,0
Standard Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Fasteners,11.22,3,0.0,4,2,1,6,2017,19,1,0,1
Standard Class,Corporate,Detroit,Michigan,48234,Central,Office Supplies,Fasteners,6.08,1,0.0,6,6,2,5,2014,28,1,0,1
Standard Class,Consumer,West Jordan,Utah,84084,West,Office Supplies,Fasteners,5.04,3,0.0,6,11,4,6,2015,8,1,0,1
Standard Class,Home Office,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,23.34,3,0.0,5,8,3,0,2016,8,1,0,1
Standard Class,Corporate,Grand Rapids,Michigan,49505,Central,Office Supplies,Fasteners,24.85,7,0.0,6,12,4,4,2016,23,1,0,1
Standard Class,Corporate,Sioux Falls,South Dakota,57103,Central,Office Supplies,Fasteners,6.54,3,0.0,4,7,3,1,2014,15,1,0,1
Standard Class,Corporate,Overland Park,Kansas,66212,Central,Office Supplies,Fasteners,18.24,3,0.0,4,11,4,3,2017,2,1,0,1
Second Class,Consumer,Quincy,Massachusetts,2169,East,Office Supplies,Fasteners,11.68,4,0.0,5,8,3,5,2016,27,1,0,0
Same Day,Consumer,Madison,Wisconsin,53711,Central,Office Supplies,Fasteners,1.81,1,0.0,0,9,3,4,2016,2,1,0,0
Standard Class,Consumer,Clinton,Maryland,20735,East,Office Supplies,Fasteners,15.8,4,0.0,5,7,3,3,2015,9,1,0,1
Standard Class,Home Office,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,23.55,5,0.0,4,5,2,0,2017,29,1,0,1
Same Day,Consumer,Rock Hill,South Carolina,29730,South,Office Supplies,Fasteners,11.85,3,0.0,0,10,4,4,2014,24,1,0,0
Standard Class,Home Office,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,29.05,5,0.0,4,4,2,6,2016,17,1,0,1
Standard Class,Home Office,Seattle,Washington,98105,West,Office Supplies,Fasteners,8.94,3,0.0,5,10,4,0,2017,2,1,0,1
Second Class,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,5.04,4,0.0,2,12,4,5,2015,19,1,0,0
Standard Class,Consumer,Chesapeake,Virginia,23320,South,Office Supplies,Fasteners,45.0,9,0.0,5,9,3,0,2014,8,1,0,1
Standard Class,Consumer,Alexandria,Virginia,22304,South,Office Supplies,Fasteners,25.06,7,0.0,4,11,4,6,2017,19,1,0,1
Standard Class,Consumer,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,45.92,4,0.0,5,11,4,5,2017,11,1,0,1
Second Class,Consumer,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,7.41,3,0.0,2,5,2,5,2017,20,1,0,0
Second Class,Consumer,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,20.0,4,0.0,5,11,4,3,2016,3,1,0,0
First Class,Consumer,Florence,South Carolina,29501,South,Office Supplies,Fasteners,31.56,4,0.0,3,3,1,0,2015,23,1,0,0
Standard Class,Home Office,Baltimore,Maryland,21215,East,Office Supplies,Fasteners,11.52,4,0.0,4,7,3,3,2015,16,1,0,1
Second Class,Consumer,Auburn,New York,13021,East,Office Supplies,Fasteners,29.61,9,0.0,4,7,3,3,2016,14,1,0,0
Same Day,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Fasteners,7.9,2,0.0,0,3,1,6,2017,5,1,0,0
First Class,Consumer,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,14.96,4,0.0,2,11,4,0,2016,7,1,0,0
Second Class,Home Office,Huntsville,Alabama,35810,South,Office Supplies,Fasteners,3.62,2,0.0,4,12,4,0,2017,25,1,0,0
Standard Class,Consumer,Oceanside,New York,11572,East,Office Supplies,Fasteners,34.44,3,0.0,7,9,3,5,2015,26,1,0,1
Standard Class,Home Office,Seattle,Washington,98103,West,Office Supplies,Fasteners,17.05,5,0.0,5,10,4,6,2016,23,1,0,1
Standard Class,Consumer,Auburn,New York,13021,East,Office Supplies,Fasteners,1.24,1,0.0,6,9,3,5,2015,12,1,0,1
Standard Class,Consumer,Edmonds,Washington,98026,West,Office Supplies,Fasteners,19.6,5,0.0,4,12,4,4,2017,29,1,0,1
Standard Class,Home Office,Holland,Michigan,49423,Central,Office Supplies,Fasteners,20.44,7,0.0,6,7,3,3,2016,28,1,0,1
Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Fasteners,8.4,5,0.0,7,2,1,3,2017,23,1,0,1
Standard Class,Home Office,Virginia Beach,Virginia,23464,South,Office Supplies,Fasteners,3.76,2,0.0,7,3,1,6,2017,26,1,0,1
Second Class,Consumer,Longview,Washington,98632,West,Office Supplies,Fasteners,18.24,3,0.0,4,11,4,6,2017,12,1,0,0
Standard Class,Home Office,Hot Springs,Arkansas,71901,South,Office Supplies,Fasteners,30.0,6,0.0,7,4,2,4,2016,8,1,0,1
Second Class,Consumer,Nashua,New Hampshire,3060,East,Office Supplies,Fasteners,14.82,6,0.0,2,9,3,0,2017,4,1,0,0
Standard Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Fasteners,10.47,3,0.0,4,9,3,0,2016,12,1,0,1
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Fasteners,17.9,5,0.0,4,6,2,1,2014,17,1,0,1
Standard Class,Corporate,Springfield,Virginia,22153,South,Office Supplies,Fasteners,11.34,3,0.0,5,9,3,0,2016,12,1,0,1
Standard Class,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,31.12,4,0.0,4,1,1,0,2014,6,1,0,1
First Class,Consumer,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,5.81,1,0.0,3,2,1,6,2015,8,1,0,0
Standard Class,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,17.28,6,0.0,4,12,4,3,2017,14,1,0,1
Second Class,Home Office,Long Beach,New York,11561,East,Office Supplies,Fasteners,7.56,6,0.0,2,5,2,6,2015,31,1,0,0
Standard Class,Consumer,Marysville,Washington,98270,West,Office Supplies,Fasteners,93.36,12,0.0,4,10,4,4,2016,7,1,0,1
Standard Class,Consumer,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,17.9,5,0.0,4,10,4,3,2017,12,1,0,1
Same Day,Consumer,Seattle,Washington,98103,West,Office Supplies,Fasteners,5.7,5,0.0,0,9,3,5,2014,13,1,0,0
Standard Class,Home Office,Reno,Nevada,89502,West,Office Supplies,Fasteners,4.71,1,0.0,4,10,4,2,2014,1,0,0,1
Second Class,Consumer,Georgetown,Kentucky,40324,South,Office Supplies,Fasteners,14.2,4,0.0,2,9,3,0,2017,11,1,0,0
Standard Class,Home Office,Seattle,Washington,98105,West,Office Supplies,Fasteners,13.02,7,0.0,4,3,1,1,2017,21,1,0,1
First Class,Corporate,Paterson,New Jersey,7501,East,Office Supplies,Fasteners,6.54,3,0.0,2,12,4,0,2017,11,1,0,0
Standard Class,Consumer,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,11.68,4,0.0,6,10,4,1,2017,24,1,0,1
Standard Class,Home Office,Richmond,Indiana,47374,Central,Office Supplies,Fasteners,2.52,2,0.0,6,1,1,5,2017,14,1,0,1
Standard Class,Consumer,Lafayette,Indiana,47905,Central,Office Supplies,Fasteners,5.94,3,0.0,4,1,1,3,2014,23,0,0,1
Same Day,Corporate,Manchester,Connecticut,6040,East,Office Supplies,Supplies,7.36,2,0.0,0,10,4,4,2016,21,1,0,0
Standard Class,Home Office,Jackson,Michigan,49201,Central,Office Supplies,Supplies,70.12,4,0.0,4,10,4,5,2015,31,1,0,1
Standard Class,Consumer,Lakeville,Minnesota,55044,Central,Office Supplies,Supplies,37.24,4,0.0,7,8,3,0,2017,21,1,0,1
Standard Class,Home Office,Concord,New Hampshire,3301,East,Office Supplies,Supplies,27.93,3,0.0,5,8,3,0,2016,29,1,0,1
Second Class,Consumer,Florence,Alabama,35630,South,Office Supplies,Supplies,7.27,1,0.0,2,12,4,4,2014,19,1,0,0
Standard Class,Home Office,Suffolk,Virginia,23434,South,Office Supplies,Supplies,35.06,2,0.0,4,8,3,3,2016,4,1,0,1
Standard Class,Consumer,Paterson,New Jersey,7501,East,Office Supplies,Supplies,69.5,5,0.0,7,12,4,3,2017,21,1,0,1
Second Class,Consumer,Farmington,New Mexico,87401,West,Office Supplies,Supplies,12.88,1,0.0,2,4,2,0,2015,13,1,0,0
Standard Class,Corporate,Long Beach,New York,11561,East,Office Supplies,Supplies,17.14,2,0.0,5,6,2,4,2014,6,1,0,1
Standard Class,Home Office,Provo,Utah,84604,West,Office Supplies,Supplies,44.4,5,0.0,6,7,3,4,2016,15,1,0,1
Standard Class,Home Office,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,16.68,2,0.0,5,6,2,4,2017,16,1,0,1
First Class,Corporate,Hoover,Alabama,35244,South,Office Supplies,Supplies,477.24,4,0.0,2,4,2,6,2017,16,1,0,0
Second Class,Home Office,Orange,New Jersey,7050,East,Office Supplies,Supplies,27.93,3,0.0,4,9,3,0,2016,19,1,0,0
Second Class,Corporate,Providence,Rhode Island,2908,East,Office Supplies,Supplies,695.16,6,0.0,5,12,4,4,2017,22,1,0,0
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Supplies,15.88,4,0.0,7,8,3,1,2016,23,1,0,1
Second Class,Corporate,Alexandria,Virginia,22304,South,Office Supplies,Supplies,4164.05,5,0.0,4,4,2,5,2014,5,1,0,0
First Class,Home Office,Richmond,Kentucky,40475,South,Office Supplies,Supplies,35.06,2,0.0,2,10,4,0,2017,30,1,0,0
First Class,Consumer,Lafayette,Louisiana,70506,South,Office Supplies,Supplies,1665.62,2,0.0,2,12,4,1,2017,19,1,0,0
Standard Class,Consumer,Columbus,Georgia,31907,South,Office Supplies,Supplies,5.04,2,0.0,4,9,3,0,2016,19,1,0,1
Standard Class,Consumer,Buffalo,New York,14215,East,Office Supplies,Supplies,835.17,7,0.0,7,6,2,3,2016,23,1,0,1
Standard Class,Home Office,Milwaukee,Wisconsin,53209,Central,Office Supplies,Supplies,21.81,3,0.0,4,8,3,0,2017,28,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Supplies,64.4,5,0.0,5,5,2,6,2017,14,1,0,1
First Class,Consumer,Waterbury,Connecticut,6708,East,Office Supplies,Supplies,65.17,7,0.0,1,5,2,1,2016,17,1,0,0
Standard Class,Consumer,Seattle,Washington,98115,West,Office Supplies,Supplies,27.93,3,0.0,4,11,4,6,2017,12,1,0,1
Second Class,Corporate,Long Beach,New York,11561,East,Office Supplies,Supplies,25.71,3,0.0,4,2,1,4,2016,19,1,0,0
Same Day,Home Office,Newport News,Virginia,23602,South,Office Supplies,Supplies,69.5,5,0.0,0,5,2,1,2016,24,1,0,0
Second Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Supplies,13.68,2,0.0,3,9,3,4,2016,23,1,0,0
Standard Class,Home Office,Olathe,Kansas,66062,Central,Office Supplies,Supplies,357.93,3,0.0,7,9,3,4,2014,12,1,0,1
Standard Class,Home Office,Sparks,Nevada,89431,West,Office Supplies,Supplies,86.2,5,0.0,7,7,3,4,2016,22,1,0,1
Standard Class,Consumer,Baltimore,Maryland,21215,East,Office Supplies,Supplies,25.02,3,0.0,7,2,1,0,2017,13,1,0,1
Standard Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Supplies,11.64,3,0.0,5,11,4,0,2014,3,1,0,1
First Class,Corporate,Milford,Connecticut,6460,East,Office Supplies,Supplies,30.69,3,0.0,3,6,2,3,2017,29,1,0,0
Second Class,Corporate,Owensboro,Kentucky,42301,South,Office Supplies,Supplies,25.5,3,0.0,2,8,3,6,2014,24,1,0,0
Standard Class,Home Office,Bellevue,Washington,98006,West,Office Supplies,Supplies,25.35,3,0.0,4,11,4,3,2016,24,1,0,1
Standard Class,Corporate,Tulsa,Oklahoma,74133,Central,Office Supplies,Supplies,21.96,2,0.0,5,10,4,0,2016,31,1,0,1
Standard Class,Consumer,Salem,Virginia,24153,South,Office Supplies,Supplies,231.72,2,0.0,6,7,3,4,2017,21,1,0,1
Second Class,Corporate,Springfield,Missouri,65807,Central,Office Supplies,Supplies,4164.05,5,0.0,5,1,1,4,2017,13,1,0,0
Second Class,Consumer,Vineland,New Jersey,8360,East,Office Supplies,Supplies,17.0,2,0.0,2,5,2,4,2017,12,1,0,0
Standard Class,Corporate,Columbus,Georgia,31907,South,Office Supplies,Supplies,34.48,2,0.0,4,9,3,0,2017,18,1,0,1
Second Class,Consumer,Seattle,Washington,98115,West,Office Supplies,Supplies,28.8,3,0.0,2,4,2,5,2016,16,1,0,0
First Class,Corporate,Louisville,Kentucky,40214,South,Office Supplies,Supplies,25.76,2,0.0,3,5,2,4,2017,26,1,0,0
Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,16.9,2,0.0,5,9,3,1,2016,13,1,0,1
Standard Class,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,25.71,3,0.0,4,12,4,3,2017,14,1,0,1
First Class,Consumer,Roseville,Michigan,48066,Central,Office Supplies,Supplies,4.36,2,0.0,2,11,4,3,2017,23,1,0,0
Second Class,Consumer,Yonkers,New York,10701,East,Office Supplies,Supplies,18.62,2,0.0,3,3,1,2,2014,5,1,0,0
Same Day,Consumer,Seattle,Washington,98103,West,Office Supplies,Supplies,7.3,2,0.0,0,9,3,5,2014,13,1,0,0
Second Class,Corporate,Richmond,Virginia,23223,South,Office Supplies,Supplies,40.7,5,0.0,2,12,4,3,2016,1,1,0,0
Standard Class,Corporate,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,52.59,3,0.0,6,7,3,4,2015,31,1,0,1
Second Class,Consumer,Aberdeen,South Dakota,57401,Central,Office Supplies,Supplies,25.5,3,0.0,3,11,4,5,2017,11,1,0,0
Standard Class,Corporate,Seattle,Washington,98105,West,Office Supplies,Supplies,61.38,6,0.0,4,6,2,6,2016,5,1,0,1
First Class,Consumer,Virginia Beach,Virginia,23464,South,Office Supplies,Supplies,34.2,5,0.0,3,5,2,0,2014,19,1,0,0
First Class,Consumer,Lowell,Massachusetts,1852,East,Office Supplies,Supplies,4.36,2,0.0,2,12,4,5,2017,2,1,0,0
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Supplies,238.62,2,0.0,4,2,1,4,2014,14,1,0,1
Standard Class,Home Office,New Rochelle,New York,10801,East,Office Supplies,Supplies,7.3,2,0.0,6,11,4,1,2014,11,1,0,1
Standard Class,Consumer,Long Beach,New York,11561,East,Office Supplies,Supplies,55.6,4,0.0,6,5,2,6,2015,17,1,0,1
First Class,Corporate,Eagan,Minnesota,55122,Central,Office Supplies,Binders,17.46,2,0.0,2,3,1,4,2016,11,1,0,0
First Class,Corporate,Decatur,Alabama,35601,South,Office Supplies,Binders,16.74,3,0.0,3,6,2,6,2016,12,1,0,0
Second Class,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,32.96,2,0.0,5,1,1,5,2015,31,1,0,0
First Class,Consumer,Wilmington,Delaware,19805,East,Office Supplies,Binders,30.84,4,0.0,3,6,2,6,2016,12,1,0,0
Same Day,Corporate,Manchester,Connecticut,6040,East,Office Supplies,Binders,23.2,4,0.0,0,10,4,4,2016,21,1,0,0
Second Class,Corporate,Canton,Michigan,48187,Central,Office Supplies,Binders,287.92,8,0.0,3,11,4,3,2017,23,1,0,0
Second Class,Consumer,Montgomery,Alabama,36116,South,Office Supplies,Binders,22.75,5,0.0,3,5,2,6,2016,29,1,0,0
Second Class,Corporate,Bossier City,Louisiana,71111,South,Office Supplies,Binders,5.64,3,0.0,2,1,1,0,2014,13,1,0,0
Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Binders,17.38,2,0.0,3,11,4,5,2016,12,1,0,0
Same Day,Consumer,Lansing,Michigan,48911,Central,Office Supplies,Binders,12.76,2,0.0,0,4,2,5,2015,4,1,0,0
First Class,Home Office,Harrisonburg,Virginia,22801,South,Office Supplies,Binders,62.31,3,0.0,1,12,4,5,2014,20,1,0,0
Second Class,Consumer,Florence,Alabama,35630,South,Office Supplies,Binders,152.76,6,0.0,2,12,4,4,2014,19,1,0,0
Second Class,Consumer,Providence,Rhode Island,2908,East,Office Supplies,Binders,29.7,5,0.0,3,4,2,2,2017,12,1,0,0
First Class,Corporate,Mobile,Alabama,36608,South,Office Supplies,Binders,91.68,3,0.0,3,11,4,5,2016,26,1,0,0
First Class,Corporate,Mobile,Alabama,36608,South,Office Supplies,Binders,33.75,5,0.0,3,11,4,5,2016,26,1,0,0
Same Day,Home Office,Omaha,Nebraska,68104,Central,Office Supplies,Binders,34.5,3,0.0,0,12,4,6,2017,10,1,0,0
Second Class,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Binders,242.48,7,0.0,2,9,3,4,2017,15,1,0,0
Second Class,Home Office,Bayonne,New Jersey,7002,East,Office Supplies,Binders,14.46,3,0.0,3,9,3,4,2015,25,1,0,0
First Class,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,1793.98,2,0.0,3,10,4,1,2017,3,1,0,0
Second Class,Consumer,Springfield,Missouri,65807,Central,Office Supplies,Binders,16.2,3,0.0,5,9,3,6,2017,10,1,0,0
Second Class,Consumer,Springfield,Missouri,65807,Central,Office Supplies,Binders,13.71,3,0.0,5,9,3,6,2017,10,1,0,0
Second Class,Corporate,Columbus,Georgia,31907,South,Office Supplies,Binders,3.76,2,0.0,2,12,4,0,2015,14,1,0,0
First Class,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Binders,49.53,3,0.0,2,9,3,0,2016,19,1,0,0
Second Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,43.8,10,0.0,2,11,4,4,2014,14,1,0,0
Second Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Binders,8.26,2,0.0,2,11,4,0,2016,14,1,0,0
Second Class,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Binders,94.74,3,0.0,3,12,4,3,2015,31,1,0,0
Second Class,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Binders,60.64,4,0.0,3,12,4,3,2015,31,1,0,0
Second Class,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Binders,76.3,5,0.0,3,12,4,3,2015,31,1,0,0
Second Class,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Binders,364.8,12,0.0,3,12,4,3,2015,31,1,0,0
Second Class,Corporate,Summerville,South Carolina,29483,South,Office Supplies,Binders,327.84,8,0.0,2,11,4,4,2017,24,1,0,0
Second Class,Consumer,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,42.81,3,0.0,5,9,3,6,2014,7,1,0,0
First Class,Home Office,Springfield,Missouri,65807,Central,Office Supplies,Binders,8.76,2,0.0,1,4,2,4,2017,14,1,0,0
Second Class,Corporate,Hoover,Alabama,35244,South,Office Supplies,Binders,7.16,2,0.0,5,1,1,3,2017,26,1,0,0
Second Class,Home Office,Orange,New Jersey,7050,East,Office Supplies,Binders,25.44,6,0.0,4,9,3,0,2016,19,1,0,0
Second Class,Consumer,Lake Charles,Louisiana,70601,South,Office Supplies,Binders,17.94,3,0.0,2,4,2,1,2014,29,1,0,0
Second Class,Consumer,Noblesville,Indiana,46060,Central,Office Supplies,Binders,12.56,2,0.0,5,10,4,0,2015,12,1,0,0
Second Class,Home Office,Detroit,Michigan,48227,Central,Office Supplies,Binders,5.28,2,0.0,5,4,2,5,2016,9,1,0,0
Second Class,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Binders,23.88,6,0.0,5,12,4,3,2017,21,1,0,0
Second Class,Corporate,Columbia,Maryland,21044,East,Office Supplies,Binders,9.64,2,0.0,3,11,4,3,2017,9,1,0,0
Second Class,Consumer,Quincy,Massachusetts,2169,East,Office Supplies,Binders,29.0,5,0.0,5,8,3,5,2016,27,1,0,0
Same Day,Consumer,Madison,Wisconsin,53711,Central,Office Supplies,Binders,8.26,2,0.0,0,9,3,4,2016,2,1,0,0
Second Class,Consumer,Macon,Georgia,31204,South,Office Supplies,Binders,58.72,4,0.0,1,3,1,6,2015,1,1,0,0
First Class,Corporate,Overland Park,Kansas,66212,Central,Office Supplies,Binders,152.0,5,0.0,3,11,4,6,2016,27,1,0,0
Second Class,Home Office,Jackson,Mississippi,39212,South,Office Supplies,Binders,45.84,8,0.0,5,12,4,6,2017,10,1,0,0
Second Class,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Binders,33.72,4,0.0,2,12,4,5,2017,9,1,0,0
Same Day,Consumer,Newark,Delaware,19711,East,Office Supplies,Binders,32.54,2,0.0,0,3,1,3,2016,17,1,0,0
Second Class,Corporate,West Allis,Wisconsin,53214,Central,Office Supplies,Binders,8.52,3,0.0,5,8,3,5,2016,13,1,0,0
First Class,Consumer,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,691.96,4,0.0,1,9,3,4,2017,22,1,0,0
Second Class,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Binders,7.04,2,0.0,2,12,4,5,2015,19,1,0,0
Same Day,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Binders,14.2,2,0.0,0,7,3,4,2016,1,1,0,0
Same Day,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Binders,58.34,2,0.0,0,7,3,4,2016,1,1,0,0
Second Class,Consumer,Cranston,Rhode Island,2920,East,Office Supplies,Binders,34.08,2,0.0,2,10,4,4,2014,31,1,0,0
Second Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,88.08,6,0.0,4,12,4,3,2016,1,1,0,0
First Class,Consumer,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,1103.97,3,0.0,3,12,4,5,2014,20,1,0,0
Second Class,Consumer,Detroit,Michigan,48205,Central,Office Supplies,Binders,478.24,8,0.0,3,4,2,6,2017,9,1,0,0
First Class,Corporate,Sandy Springs,Georgia,30328,South,Office Supplies,Binders,113.94,6,0.0,1,5,2,3,2017,18,1,0,0
Second Class,Consumer,La Crosse,Wisconsin,54601,Central,Office Supplies,Binders,56.82,3,0.0,3,2,1,5,2016,27,1,0,0
Second Class,Home Office,Wichita,Kansas,67212,Central,Office Supplies,Binders,127.96,2,0.0,2,5,2,0,2015,25,1,0,0
Second Class,Corporate,Gulfport,Mississippi,39503,South,Office Supplies,Binders,31.36,4,0.0,2,1,1,6,2016,24,1,0,0
Same Day,Consumer,Detroit,Michigan,48205,Central,Office Supplies,Binders,29.52,4,0.0,0,12,4,3,2015,17,1,0,0
Same Day,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Binders,127.96,2,0.0,0,3,1,6,2017,5,1,0,0
Same Day,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Binders,18.69,3,0.0,0,3,1,6,2017,5,1,0,0
Second Class,Corporate,Concord,New Hampshire,3301,East,Office Supplies,Binders,22.92,4,0.0,2,10,4,1,2014,14,1,0,0
First Class,Corporate,Wilmington,Delaware,19805,East,Office Supplies,Binders,221.06,7,0.0,1,7,3,5,2015,11,1,0,0
First Class,Consumer,Kirkwood,Missouri,63122,Central,Office Supplies,Binders,28.4,4,0.0,1,8,3,4,2015,7,1,0,0
First Class,Corporate,Woonsocket,Rhode Island,2895,East,Office Supplies,Binders,45.78,3,0.0,3,9,3,1,2017,12,1,0,0
First Class,Consumer,Columbus,Georgia,31907,South,Office Supplies,Binders,38.71,7,0.0,3,9,3,6,2017,24,1,0,0
Second Class,Corporate,Columbia,South Carolina,29203,South,Office Supplies,Binders,45.66,3,0.0,3,11,4,4,2014,28,1,0,0
Second Class,Home Office,Springfield,Missouri,65807,Central,Office Supplies,Binders,43.19,7,0.0,4,5,2,3,2017,18,1,0,0
First Class,Home Office,Arlington,Virginia,22204,South,Office Supplies,Binders,10.44,1,0.0,1,7,3,0,2016,25,1,0,0
